div_id,old_id,name_n,name_ref,name,addname,role,type
obj1872,Obj1921,obj1872-s-1,ppl:slmo,Lady Morgan,,sender,
obj1872,Obj1921,obj1872-m-944,ppl:mrdillon,Mr Dillon,,,
obj1872,Obj1921,obj1872-m-945,ppl:mmedcobbet,Madame de Cobbet,,,
obj1872,Obj1921,obj1872-m-946,ppl:epb,Mrs Patterson [Elizabeth Patterson Bonaparte],[Elizabeth Patterson Bonaparte],,
obj1873,Obj1922,obj1873-s-1,ppl:slmo,Lady Morgan,,sender,
obj1873,Obj1922,obj1873-on-161,org:org_016,Bibliotheque de roi,,,
obj1874,Obj1923,obj1874-s-1,ppl:slmo,[Lady Morgan],,sender,
obj1875,Obj1924,obj1875-s-1,ppl:slmo,Lady Morgan,,sender,
obj1875,Obj1924,obj1875-m-947,ppl:mmedebusiead,Madam de Busiead,,,
obj1876,Obj1925,obj1876-s-1,ppl:slmo,Lady Morgan,,sender,
obj1876,Obj1925,obj1876-m-948,ppl:epb,Mrs Patterson,,,
obj1876,Obj1925,obj1876-m-949,ppl:cmorgan,Sir Charles,,,
obj1876,Obj1925,obj1876-m-950,,Mr Harvey,,,
obj1877,Obj1926,obj1877-s-1,ppl:slmo,Lady Morgan,,sender,
obj1877,Obj1926,obj1877-m-951,ppl:epb,Mrs Patterson,,,
obj1877,Obj1926,obj1877-m-952,ppl:cmorgan,Sir Charles,,,
obj1877,Obj1926,obj1877-m-953,,Lee,,,
obj1877,Obj1926,obj1877-m-954,ppl:tmoo,Mr Moore,,,
obj1878,Obj1927,obj1878-s-1,ppl:cmorgan,Sir Charles Morgan,,sender,
obj1878,Obj1927,obj1878-m-955,ppl:slmo,Lady M[organ].,,,
obj1878,Obj1927,obj1878-m-956,ppl:cecdm,Le Baron Coquebert,,,
obj1879,Obj1928,obj1879-s-1,ppl:cmorgan,Charles Morgan,,sender,
obj1879,Obj1928,obj1879-m-a999,ppl:_buckfast,Buckfast,,,
obj1880,Obj1929,obj1880-s-1,ppl:solin,Dr Olin,,sender,
obj1881,Obj1930,obj1881-s-1,ppl:tomeara,T O’Meara,,sender,
obj1882,Obj1931,obj1882-s-1,ppl:mcp,M. C. Patterson,,sender,
obj1882,Obj1931,obj1882-m-957,,Mr Graham,,,
obj1883,Obj1932,obj1883-s-1,ppl:jhp,John Howard Payne,,sender,
obj1883,Obj1932,obj1883-m-958,ppl:mrthelwall,Mr Thelwall,,intro,
obj1884,Obj1933,obj1884-s-1,ppl:edperrey,Emma de Perrey,,sender,
obj1884,Obj1933,obj1884-m-959,ppl:davidhume,Hume,,,
obj1885,Obj1934,obj1885-s-1,ppl:_puttand,Puttand,,sender,
obj1886,Obj1935,obj1886-s-1,ppl:jrobertson,J Robertson,,sender,
obj1887,Obj1936,obj1887-s-1,ppl:jrodman,Rodman,,sender,
obj1887,Obj1936,obj1887-m-960,ppl:_razait,Razait,,intro,
obj1887,Obj1936,obj1887-m-961,ppl:mrmosher,Mr Mosher,,,
obj1887,Obj1936,obj1887-m-962,,Mr Clarke,,,
obj1888,Obj1937,obj1888-s-1,ppl:_rousseau,Rousseau,,sender,
obj1889,Obj1938,obj1889-s-1,ppl:arthompson,A R. Thompson,,sender,
obj1890,Obj1939,obj1890-s-1,ppl:wtwtone,William Wolfe Tone,,sender,
obj1890,Obj1939,obj1890-m-963,ppl:jrpoinsett,Col. Poinsett,,,
obj1890,Obj1939,obj1890-m-964,ppl:mrspooner,Mr Spooner,,,
obj1890,Obj1939,obj1890-m-965,ppl:wcorbet,Corbett,,,
obj1891,Obj1940,obj1891-s-1,ppl:wtwtone,William Wolfe Tone,,sender,
obj1891,Obj1940,obj1891-m-966,ppl:drarnold,Dr Arnold,,intro bearer,
obj1891,Obj1940,obj1891-m-967,ppl:csa,Miss Sampson [Catherine Sampson],[Catherine Sampson],,
obj1891,Obj1940,obj1891-m-968,ppl:wsampson,Counsellor [Sampson],,,
obj1891,Obj1940,obj1891-m-969,ppl:gracesampson,Mrs Sampson,,,
obj1891,Obj1940,obj1891-m-970,ppl:gengmason,General,,,
obj1891,Obj1940,obj1891-m-971,ppl:mrsgmason,Mrs Mason,,,
obj1891,Obj1940,obj1891-m-972,ppl:epc,Mrs Custis,,,
obj1891,Obj1940,obj1891-m-975,ppl:csa,Mrs Tone [Catherine Tone],[Catherine Tone],,
obj1892,Obj1941,obj1892-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1893,Obj1942,obj1893-s-1,ppl:hpvbibber,H P Van Bibber,,sender,
obj1893,Obj1942,obj1893-m-976,ppl:drtaloossens,Dr Taloossens of VA,,,
